timestamp,soil_moisture,soil_temp_C,soil_EC_dS_m,soil_pH,air_temp_C,rain_last_24h_mm,forecast_rain_24h_mm,crop_stage,root_zone_depth_m,field_capacity,wilting_point,root_zone_deficit_mm,IrrigateTomorrow
2025-01-10 00:00:00,0.189,23.54,0.86,6.74,26.2,2.0,0.8,vegetative,0.3,0.28,0.12,27.3,1
2025-01-10 01:00:00,0.211,21.74,0.73,6.27,21.8,0.4,0.6,vegetative,0.3,0.28,0.12,20.8,0
2025-01-10 02:00:00,0.201,25.13,0.69,6.23,28.7,0.0,0.9,flowering,0.6,0.32,0.14,71.6,1
2025-01-10 03:00:00,0.223,20.88,0.62,6.79,28.2,0.2,0.6,vegetative,0.3,0.28,0.12,17.0,0
2025-01-10 04:00:00,0.313,20.46,0.9,5.88,23.8,0.2,0.3,vegetative,0.6,0.32,0.14,4.4,0
2025-01-10 05:00:00,0.145,28.85,0.75,6.48,20.0,3.0,0.3,maturity,0.3,0.28,0.12,40.4,1
2025-01-10 06:00:00,0.247,21.51,0.61,5.85,19.8,2.6,2.0,vegetative,0.3,0.28,0.12,9.8,0
2025-01-10 07:00:00,0.155,26.13,0.58,6.53,26.7,0.4,0.2,vegetative,0.3,0.28,0.12,37.4,1
2025-01-10 08:00:00,0.201,20.87,0.83,6.76,29.5,0.0,0.1,vegetative,0.6,0.32,0.14,71.3,1
2025-01-10 09:00:00,0.264,30.33,0.6,6.58,37.2,0.7,0.1,flowering,0.6,0.32,0.14,33.9,0
2025-01-10 10:00:00,0.223,18.61,0.89,6.78,27.8,1.6,0.1,vegetative,0.6,0.32,0.14,58.5,1
2025-01-10 11:00:00,0.177,18.93,0.42,7.09,19.9,0.3,0.0,maturity,0.3,0.28,0.12,30.9,1
2025-01-10 12:00:00,0.191,29.62,0.84,6.46,27.0,0.6,0.2,vegetative,0.6,0.32,0.14,77.2,1
2025-01-10 13:00:00,0.247,19.78,0.75,7.34,34.3,0.2,0.2,vegetative,0.3,0.28,0.12,9.8,0
2025-01-10 14:00:00,0.191,30.01,0.71,6.56,24.6,0.4,0.3,vegetative,0.3,0.28,0.12,26.8,1
2025-01-10 15:00:00,0.229,26.46,0.68,6.78,33.6,1.4,0.1,flowering,0.6,0.32,0.14,54.8,1
2025-01-10 16:00:00,0.222,21.23,0.89,6.32,28.9,0.6,0.1,maturity,0.6,0.32,0.14,58.9,1
2025-01-10 17:00:00,0.194,12.93,0.77,6.99,31.2,0.6,0.8,vegetative,0.3,0.28,0.12,25.8,1
2025-01-10 18:00:00,0.306,21.9,0.61,6.81,37.3,1.6,1.3,vegetative,0.3,0.28,0.12,-7.7,0
2025-01-10 19:00:00,0.245,22.51,0.53,6.94,18.8,1.4,1.0,vegetative,0.3,0.28,0.12,10.4,0
2025-01-10 20:00:00,0.139,27.84,0.72,6.52,32.5,0.2,0.8,maturity,0.3,0.28,0.12,42.3,1
2025-01-10 21:00:00,0.227,29.94,0.7,6.12,27.5,0.5,0.6,vegetative,0.6,0.32,0.14,55.5,1
2025-01-10 22:00:00,0.194,18.58,0.55,6.64,23.3,1.9,1.0,flowering,0.6,0.32,0.14,75.9,1
2025-01-10 23:00:00,0.254,26.01,0.69,5.99,27.5,0.6,2.3,vegetative,0.6,0.32,0.14,39.5,0
2025-01-11 00:00:00,0.188,25.83,0.64,6.4,36.5,1.1,1.0,flowering,0.6,0.32,0.14,79.0,1
2025-01-11 01:00:00,0.215,27.37,0.7,6.56,34.7,0.4,0.1,maturity,0.3,0.28,0.12,19.4,0
2025-01-11 02:00:00,0.24,24.49,0.77,7.21,18.0,0.1,0.8,flowering,0.6,0.32,0.14,47.9,0
2025-01-11 03:00:00,0.255,12.29,0.85,6.6,24.2,0.2,0.7,maturity,0.3,0.28,0.12,7.6,0
2025-01-11 04:00:00,0.172,21.22,0.79,6.54,32.7,0.5,0.6,flowering,0.3,0.28,0.12,32.4,1
2025-01-11 05:00:00,0.207,16.22,0.63,6.48,27.9,0.4,0.8,maturity,0.6,0.32,0.14,68.0,1
2025-01-11 06:00:00,0.201,20.99,0.74,6.1,27.9,2.3,1.1,flowering,0.6,0.32,0.14,71.4,1
2025-01-11 07:00:00,0.194,26.9,0.71,6.53,20.2,0.8,0.0,flowering,0.3,0.28,0.12,25.8,1
2025-01-11 08:00:00,0.291,23.53,0.57,6.53,24.3,1.0,0.7,maturity,0.3,0.28,0.12,-3.2,0
2025-01-11 09:00:00,0.236,27.74,0.74,6.21,21.2,1.2,1.7,vegetative,0.6,0.32,0.14,50.3,0
2025-01-11 10:00:00,0.17,23.71,0.89,6.14,19.7,0.8,0.8,vegetative,0.6,0.32,0.14,90.3,1
2025-01-11 11:00:00,0.257,15.51,0.7,6.36,21.7,1.5,0.1,vegetative,0.3,0.28,0.12,7.0,0
2025-01-11 12:00:00,0.305,9.4,0.54,6.52,23.4,1.5,1.5,vegetative,0.3,0.28,0.12,-7.5,0
2025-01-11 13:00:00,0.261,22.74,0.7,6.36,24.2,0.4,2.8,maturity,0.3,0.28,0.12,5.6,0
2025-01-11 14:00:00,0.159,20.93,0.58,6.18,23.8,0.1,1.9,vegetative,0.6,0.32,0.14,96.5,1
2025-01-11 15:00:00,0.201,17.12,0.79,6.59,33.1,4.3,0.5,vegetative,0.6,0.32,0.14,71.6,1
2025-01-11 16:00:00,0.271,13.5,0.75,6.66,23.5,1.0,0.8,vegetative,0.3,0.28,0.12,2.8,0
2025-01-11 17:00:00,0.192,18.33,0.68,6.54,35.1,1.2,0.9,flowering,0.3,0.28,0.12,26.5,1
2025-01-11 18:00:00,0.238,21.03,0.67,6.33,25.6,1.4,1.3,flowering,0.6,0.32,0.14,49.3,0
2025-01-11 19:00:00,0.251,25.33,0.68,6.68,30.2,0.9,1.1,flowering,0.3,0.28,0.12,8.7,0
2025-01-11 20:00:00,0.183,22.94,0.7,6.44,30.4,0.6,0.2,flowering,0.6,0.32,0.14,82.2,1
2025-01-11 21:00:00,0.218,30.04,0.62,6.14,23.5,4.2,1.9,vegetative,0.3,0.28,0.12,18.7,0
2025-01-11 22:00:00,0.1,16.82,0.56,6.81,26.4,1.3,1.9,maturity,0.6,0.32,0.14,132.0,1
2025-01-11 23:00:00,0.179,26.41,0.81,6.61,25.5,1.9,0.5,vegetative,0.3,0.28,0.12,30.3,1
2025-01-12 00:00:00,0.21,22.24,0.66,6.46,29.9,0.6,0.1,vegetative,0.3,0.28,0.12,21.0,0
2025-01-12 01:00:00,0.17,25.47,0.72,6.03,27.4,2.4,0.9,maturity,0.3,0.28,0.12,33.0,1
2025-01-12 02:00:00,0.285,19.82,0.73,6.28,24.3,1.3,0.4,vegetative,0.6,0.32,0.14,20.8,0
2025-01-12 03:00:00,0.163,27.36,0.73,7.11,28.6,1.4,1.4,flowering,0.3,0.28,0.12,35.2,1
2025-01-12 04:00:00,0.202,23.48,0.58,6.05,29.7,0.1,0.4,vegetative,0.3,0.28,0.12,23.3,0
2025-01-12 05:00:00,0.225,18.6,0.53,6.42,37.3,1.0,0.3,vegetative,0.3,0.28,0.12,16.4,0
2025-01-12 06:00:00,0.278,21.94,0.64,6.5,28.3,0.4,2.0,vegetative,0.3,0.28,0.12,0.7,0
2025-01-12 07:00:00,0.163,20.8,0.74,6.6,28.1,1.1,1.0,flowering,0.3,0.28,0.12,35.2,1
2025-01-12 08:00:00,0.267,24.45,0.63,6.05,30.1,0.8,0.1,vegetative,0.3,0.28,0.12,4.0,0
2025-01-12 09:00:00,0.22,16.1,0.66,6.55,23.3,0.1,1.2,flowering,0.6,0.32,0.14,59.8,1
2025-01-12 10:00:00,0.181,21.85,0.91,5.99,19.4,0.8,1.4,flowering,0.3,0.28,0.12,29.8,1
2025-01-12 11:00:00,0.238,23.98,0.52,6.53,26.4,0.6,0.3,flowering,0.3,0.28,0.12,12.5,0
2025-01-12 12:00:00,0.228,22.17,0.62,6.3,33.4,1.5,3.4,vegetative,0.3,0.28,0.12,15.6,0
2025-01-12 13:00:00,0.196,28.73,0.89,6.24,34.2,0.7,0.5,vegetative,0.3,0.28,0.12,25.2,1
2025-01-12 14:00:00,0.223,25.87,0.7,6.75,18.6,0.7,2.8,maturity,0.3,0.28,0.12,17.2,0
2025-01-12 15:00:00,0.205,21.96,0.63,6.43,31.3,1.3,0.3,vegetative,0.3,0.28,0.12,22.6,0
2025-01-12 16:00:00,0.225,23.08,0.82,6.64,17.1,1.1,0.9,maturity,0.3,0.28,0.12,16.6,0
2025-01-12 17:00:00,0.246,23.48,0.71,6.65,30.3,4.8,0.7,vegetative,0.6,0.32,0.14,44.1,0
2025-01-12 18:00:00,0.283,24.02,0.67,6.88,30.0,0.4,4.8,vegetative,0.3,0.28,0.12,-1.0,0
2025-01-12 19:00:00,0.17,12.87,0.72,6.14,19.4,1.2,0.5,vegetative,0.6,0.32,0.14,89.7,1
2025-01-12 20:00:00,0.305,20.49,0.63,6.78,33.0,0.2,0.2,vegetative,0.3,0.28,0.12,-7.6,0
2025-01-12 21:00:00,0.142,14.58,0.6,6.5,36.7,1.6,1.8,flowering,0.6,0.32,0.14,106.9,1
2025-01-12 22:00:00,0.214,28.39,0.69,6.39,27.7,1.5,0.0,flowering,0.6,0.32,0.14,63.6,1
2025-01-12 23:00:00,0.244,21.7,0.6,6.16,28.7,1.3,2.2,vegetative,0.3,0.28,0.12,10.9,0
2025-01-13 00:00:00,0.231,21.03,0.7,6.68,35.4,0.1,0.1,maturity,0.6,0.32,0.14,53.3,0
2025-01-13 01:00:00,0.195,26.48,0.74,6.22,22.4,4.4,0.8,maturity,0.3,0.28,0.12,25.5,1
2025-01-13 02:00:00,0.212,24.11,0.79,6.66,22.5,2.9,1.2,vegetative,0.3,0.28,0.12,20.5,0
2025-01-13 03:00:00,0.2,16.36,0.81,7.08,23.8,0.5,0.4,vegetative,0.6,0.32,0.14,71.8,1
2025-01-13 04:00:00,0.196,21.65,0.66,6.79,28.2,0.9,1.9,vegetative,0.3,0.28,0.12,25.1,1
2025-01-13 05:00:00,0.254,20.32,0.75,6.92,28.2,2.2,0.9,flowering,0.6,0.32,0.14,39.6,0
2025-01-13 06:00:00,0.234,13.28,0.75,6.28,25.2,0.7,0.5,flowering,0.6,0.32,0.14,51.4,0
2025-01-13 07:00:00,0.192,18.55,0.73,6.73,26.5,0.9,0.4,vegetative,0.6,0.32,0.14,76.6,1
2025-01-13 08:00:00,0.256,21.08,0.65,6.16,25.3,0.9,0.1,flowering,0.6,0.32,0.14,38.4,0
2025-01-13 09:00:00,0.232,21.43,0.6,6.43,25.5,1.0,1.0,maturity,0.6,0.32,0.14,52.6,0
2025-01-13 10:00:00,0.253,14.59,0.75,7.02,24.2,0.9,0.5,flowering,0.3,0.28,0.12,8.2,0
2025-01-13 11:00:00,0.245,27.76,0.53,6.32,24.2,0.5,0.4,flowering,0.6,0.32,0.14,44.9,0
2025-01-13 12:00:00,0.187,21.49,0.67,6.83,18.0,0.8,3.0,vegetative,0.3,0.28,0.12,27.9,1
2025-01-13 13:00:00,0.198,22.19,0.44,6.8,26.9,2.1,0.3,vegetative,0.6,0.32,0.14,73.4,1
2025-01-13 14:00:00,0.25,24.0,0.57,6.82,18.2,2.0,2.1,maturity,0.6,0.32,0.14,42.1,0
2025-01-13 15:00:00,0.244,18.06,0.61,6.12,31.8,1.5,3.7,flowering,0.3,0.28,0.12,10.7,0
2025-01-13 16:00:00,0.219,24.28,0.81,6.66,25.2,0.5,1.7,flowering,0.6,0.32,0.14,60.5,1
2025-01-13 17:00:00,0.225,20.16,0.77,6.45,27.4,1.5,0.0,vegetative,0.3,0.28,0.12,16.6,0
2025-01-13 18:00:00,0.271,17.52,0.64,6.83,26.1,0.5,2.0,flowering,0.3,0.28,0.12,2.7,0
2025-01-13 19:00:00,0.196,24.87,0.77,6.0,26.8,1.1,0.2,flowering,0.6,0.32,0.14,74.2,1
2025-01-13 20:00:00,0.242,29.46,0.79,6.61,34.3,0.8,0.4,flowering,0.3,0.28,0.12,11.4,0
2025-01-13 21:00:00,0.212,25.62,0.68,6.57,21.2,0.4,4.8,flowering,0.6,0.32,0.14,64.9,1
2025-01-13 22:00:00,0.211,26.61,0.56,5.9,19.9,0.6,0.5,maturity,0.6,0.32,0.14,65.2,1
2025-01-13 23:00:00,0.264,19.4,0.68,6.23,28.6,1.8,1.1,vegetative,0.3,0.28,0.12,4.8,0
2025-01-14 00:00:00,0.253,14.01,0.69,5.95,25.5,2.4,0.4,vegetative,0.3,0.28,0.12,8.1,0
2025-01-14 01:00:00,0.253,29.45,0.58,6.28,29.8,0.2,0.5,maturity,0.6,0.32,0.14,40.5,0
2025-01-14 02:00:00,0.272,32.27,0.74,6.66,31.6,0.6,0.9,vegetative,0.3,0.28,0.12,2.3,0
2025-01-14 03:00:00,0.221,29.71,0.73,6.56,22.5,0.6,3.0,maturity,0.6,0.32,0.14,59.5,1
2025-01-14 04:00:00,0.247,20.32,0.74,6.55,31.0,0.7,0.3,vegetative,0.3,0.28,0.12,9.8,0
2025-01-14 05:00:00,0.208,16.23,0.73,6.19,22.9,3.8,0.3,flowering,0.6,0.32,0.14,67.4,1
2025-01-14 06:00:00,0.233,16.67,0.77,6.84,28.4,0.7,0.0,maturity,0.3,0.28,0.12,14.1,0
2025-01-14 07:00:00,0.215,13.58,0.68,6.49,21.8,1.8,0.2,flowering,0.3,0.28,0.12,19.6,0
2025-01-14 08:00:00,0.224,21.46,0.72,6.51,28.7,1.1,0.3,flowering,0.3,0.28,0.12,16.8,0
2025-01-14 09:00:00,0.244,30.03,0.66,6.78,27.9,0.1,0.1,vegetative,0.6,0.32,0.14,45.7,0
2025-01-14 10:00:00,0.187,21.29,0.64,6.2,22.5,1.2,0.8,vegetative,0.3,0.28,0.12,27.8,1
2025-01-14 11:00:00,0.304,23.51,0.83,6.57,21.2,1.0,0.1,maturity,0.3,0.28,0.12,-7.1,0
2025-01-14 12:00:00,0.18,28.88,0.5,6.63,31.8,1.4,0.7,maturity,0.3,0.28,0.12,30.1,1
2025-01-14 13:00:00,0.171,19.98,0.79,6.34,25.7,0.1,0.2,vegetative,0.3,0.28,0.12,32.6,1
2025-01-14 14:00:00,0.266,32.18,0.64,6.7,33.1,0.3,2.7,maturity,0.3,0.28,0.12,4.1,0
2025-01-14 15:00:00,0.252,31.96,0.62,6.64,25.3,1.5,0.4,vegetative,0.3,0.28,0.12,8.5,0
2025-01-14 16:00:00,0.245,21.34,0.73,6.47,34.5,0.5,0.1,flowering,0.6,0.32,0.14,45.0,0
2025-01-14 17:00:00,0.245,19.11,0.55,6.46,23.3,2.4,1.8,vegetative,0.3,0.28,0.12,10.5,0
2025-01-14 18:00:00,0.22,25.49,0.62,6.66,35.4,0.7,0.5,vegetative,0.3,0.28,0.12,18.1,0
2025-01-14 19:00:00,0.184,20.26,0.62,6.74,28.9,0.0,1.7,vegetative,0.3,0.28,0.12,28.8,1
2025-01-14 20:00:00,0.223,16.22,0.68,6.52,30.0,1.2,0.4,flowering,0.3,0.28,0.12,17.1,0
2025-01-14 21:00:00,0.193,28.41,0.62,6.84,23.0,0.7,0.7,flowering,0.6,0.32,0.14,76.3,1
2025-01-14 22:00:00,0.259,28.08,0.86,6.7,31.6,0.4,0.6,flowering,0.3,0.28,0.12,6.3,0
2025-01-14 23:00:00,0.214,22.78,0.88,5.96,31.8,0.0,0.8,vegetative,0.3,0.28,0.12,19.8,0
2025-01-15 00:00:00,0.187,15.69,0.5,6.08,26.4,0.2,0.5,vegetative,0.6,0.32,0.14,79.8,1
2025-01-15 01:00:00,0.207,15.85,0.75,6.85,17.3,0.2,0.7,vegetative,0.3,0.28,0.12,21.9,0
2025-01-15 02:00:00,0.237,22.54,0.79,6.43,22.4,0.9,1.1,maturity,0.3,0.28,0.12,13.0,0
2025-01-15 03:00:00,0.197,19.5,0.75,6.55,22.4,1.5,0.5,maturity,0.6,0.32,0.14,73.5,1
2025-01-15 04:00:00,0.187,20.29,0.63,6.84,30.2,0.3,1.2,maturity,0.3,0.28,0.12,27.9,1
2025-01-15 05:00:00,0.23,27.11,0.68,6.5,25.7,1.2,1.3,vegetative,0.3,0.28,0.12,15.1,0
2025-01-15 06:00:00,0.23,25.67,0.63,6.51,25.8,2.3,1.4,maturity,0.6,0.32,0.14,54.1,1
2025-01-15 07:00:00,0.2,28.89,0.66,6.24,25.2,1.0,0.6,vegetative,0.3,0.28,0.12,24.1,1
2025-01-15 08:00:00,0.201,17.05,0.58,6.61,35.3,1.5,0.0,flowering,0.3,0.28,0.12,23.7,0
2025-01-15 09:00:00,0.229,20.28,0.69,6.68,28.2,0.2,1.4,flowering,0.6,0.32,0.14,54.4,1
2025-01-15 10:00:00,0.162,25.79,0.55,6.33,29.0,0.1,2.4,vegetative,0.6,0.32,0.14,94.8,1
2025-01-15 11:00:00,0.164,24.24,0.68,6.22,24.9,0.5,1.1,flowering,0.6,0.32,0.14,93.8,1
2025-01-15 12:00:00,0.191,29.66,0.58,7.29,27.9,1.2,0.7,vegetative,0.3,0.28,0.12,26.6,1
2025-01-15 13:00:00,0.211,24.1,0.72,6.47,23.1,1.2,0.8,vegetative,0.3,0.28,0.12,20.6,0
2025-01-15 14:00:00,0.232,31.24,0.63,6.29,29.7,3.1,1.0,vegetative,0.6,0.32,0.14,52.5,0
2025-01-15 15:00:00,0.279,24.7,0.73,6.71,22.3,1.0,6.5,flowering,0.3,0.28,0.12,0.3,0
2025-01-15 16:00:00,0.254,27.31,0.81,6.48,31.7,0.5,0.1,vegetative,0.3,0.28,0.12,7.7,0
2025-01-15 17:00:00,0.214,20.38,0.86,6.17,24.3,1.6,0.0,vegetative,0.6,0.32,0.14,63.8,1
2025-01-15 18:00:00,0.219,22.07,0.45,6.64,32.7,0.2,3.3,maturity,0.6,0.32,0.14,60.5,1
2025-01-15 19:00:00,0.18,26.55,0.62,6.24,37.5,1.7,0.6,maturity,0.3,0.28,0.12,30.0,1
2025-01-15 20:00:00,0.219,30.06,0.67,6.97,28.0,0.5,0.9,maturity,0.3,0.28,0.12,18.2,0
2025-01-15 21:00:00,0.208,25.65,0.75,6.65,34.6,0.2,1.4,flowering,0.3,0.28,0.12,21.5,0
2025-01-15 22:00:00,0.233,21.58,0.53,6.42,31.8,0.2,1.4,maturity,0.3,0.28,0.12,14.1,0
2025-01-15 23:00:00,0.187,28.89,0.6,6.53,20.8,4.1,1.0,flowering,0.3,0.28,0.12,27.9,1
2025-01-16 00:00:00,0.241,11.04,0.71,6.77,28.6,1.0,0.6,vegetative,0.6,0.32,0.14,47.5,0
2025-01-16 01:00:00,0.281,14.89,0.71,6.56,30.5,0.2,0.9,vegetative,0.6,0.32,0.14,23.2,0
2025-01-16 02:00:00,0.216,25.41,0.74,7.14,31.0,0.3,1.3,flowering,0.6,0.32,0.14,62.6,1
2025-01-16 03:00:00,0.236,22.07,0.74,6.84,28.9,0.5,1.9,flowering,0.3,0.28,0.12,13.2,0
2025-01-16 04:00:00,0.248,25.03,0.73,6.65,28.8,0.1,0.1,maturity,0.3,0.28,0.12,9.7,0
2025-01-16 05:00:00,0.204,22.32,0.72,6.22,28.0,0.1,0.3,maturity,0.3,0.28,0.12,22.8,0
2025-01-16 06:00:00,0.229,24.85,0.71,6.46,28.7,1.4,0.5,flowering,0.3,0.28,0.12,15.3,0
2025-01-16 07:00:00,0.221,17.93,0.77,6.64,21.9,1.5,1.1,vegetative,0.6,0.32,0.14,59.7,1
2025-01-16 08:00:00,0.224,24.85,0.48,6.25,26.8,4.4,0.5,flowering,0.3,0.28,0.12,16.8,0
2025-01-16 09:00:00,0.189,26.97,0.85,6.89,20.7,0.1,0.3,vegetative,0.3,0.28,0.12,27.3,1
2025-01-16 10:00:00,0.221,28.1,0.48,6.21,25.5,2.2,0.0,vegetative,0.6,0.32,0.14,59.4,1
2025-01-16 11:00:00,0.24,32.07,0.59,6.31,25.0,0.4,1.8,flowering,0.3,0.28,0.12,12.0,0
2025-01-16 12:00:00,0.278,23.22,0.68,6.33,24.7,0.4,0.5,vegetative,0.3,0.28,0.12,0.6,0
2025-01-16 13:00:00,0.258,23.37,0.77,6.72,22.7,0.1,0.4,flowering,0.3,0.28,0.12,6.5,0
2025-01-16 14:00:00,0.306,14.38,0.4,6.26,29.3,4.3,0.8,flowering,0.6,0.32,0.14,8.3,0
2025-01-16 15:00:00,0.189,19.34,0.7,5.96,26.4,4.0,0.1,vegetative,0.6,0.32,0.14,78.4,1
2025-01-16 16:00:00,0.255,21.03,0.78,6.83,25.9,2.0,0.5,vegetative,0.3,0.28,0.12,7.5,0
2025-01-16 17:00:00,0.227,27.25,0.8,6.37,21.0,0.1,1.4,vegetative,0.6,0.32,0.14,55.6,1
2025-01-16 18:00:00,0.308,18.94,0.63,6.18,26.5,1.8,1.3,vegetative,0.6,0.32,0.14,7.4,0
2025-01-16 19:00:00,0.188,25.98,0.67,6.27,33.7,1.0,1.5,vegetative,0.6,0.32,0.14,79.4,1
2025-01-16 20:00:00,0.186,21.99,0.64,7.02,33.8,0.1,0.6,vegetative,0.6,0.32,0.14,80.2,1
2025-01-16 21:00:00,0.196,21.11,0.66,6.3,29.9,0.3,0.5,maturity,0.3,0.28,0.12,25.2,1
2025-01-16 22:00:00,0.135,23.24,0.6,6.46,26.5,1.2,1.8,flowering,0.3,0.28,0.12,43.5,1
2025-01-16 23:00:00,0.199,20.04,0.61,6.37,30.8,1.6,0.2,vegetative,0.3,0.28,0.12,24.3,1
2025-01-17 00:00:00,0.19,19.85,0.74,6.13,24.7,1.9,1.3,maturity,0.3,0.28,0.12,27.1,1
2025-01-17 01:00:00,0.226,13.48,0.71,6.28,26.5,0.8,2.2,flowering,0.6,0.32,0.14,56.4,1
2025-01-17 02:00:00,0.234,20.76,0.75,6.11,24.3,0.8,0.3,vegetative,0.3,0.28,0.12,13.9,0
2025-01-17 03:00:00,0.295,19.6,0.72,6.79,32.5,1.2,0.2,flowering,0.3,0.28,0.12,-4.5,0
2025-01-17 04:00:00,0.258,19.42,0.77,6.53,31.9,1.5,0.7,vegetative,0.3,0.28,0.12,6.6,0
2025-01-17 05:00:00,0.197,24.08,0.79,7.24,27.8,0.2,0.2,flowering,0.3,0.28,0.12,24.9,1
2025-01-17 06:00:00,0.184,25.29,0.53,6.29,36.7,1.3,2.0,flowering,0.3,0.28,0.12,28.8,1
2025-01-17 07:00:00,0.24,23.16,0.61,6.24,30.1,0.4,0.3,vegetative,0.3,0.28,0.12,12.1,0
2025-01-17 08:00:00,0.167,26.98,0.68,6.96,29.8,0.5,0.4,maturity,0.3,0.28,0.12,33.8,1
2025-01-17 09:00:00,0.293,24.88,0.7,6.82,29.2,0.1,2.2,vegetative,0.3,0.28,0.12,-4.0,0
2025-01-17 10:00:00,0.267,20.52,0.63,6.62,21.7,0.9,0.2,flowering,0.3,0.28,0.12,3.8,0
2025-01-17 11:00:00,0.201,19.69,0.79,6.17,23.5,0.1,2.2,maturity,0.3,0.28,0.12,23.6,0
2025-01-17 12:00:00,0.151,23.56,0.9,7.02,27.7,2.4,0.2,vegetative,0.6,0.32,0.14,101.1,1
2025-01-17 13:00:00,0.274,24.87,0.72,6.48,27.8,1.0,2.4,flowering,0.6,0.32,0.14,27.5,0
2025-01-17 14:00:00,0.215,28.99,0.71,6.37,30.9,4.6,0.4,maturity,0.3,0.28,0.12,19.4,0
2025-01-17 15:00:00,0.27,27.96,0.78,6.84,24.7,0.3,0.3,maturity,0.6,0.32,0.14,30.3,0
2025-01-17 16:00:00,0.156,19.29,0.51,6.49,28.4,1.1,0.6,flowering,0.3,0.28,0.12,37.1,1
2025-01-17 17:00:00,0.196,21.49,0.7,6.15,28.4,3.3,0.5,vegetative,0.6,0.32,0.14,74.4,1
2025-01-17 18:00:00,0.22,25.36,0.8,6.51,28.6,0.4,0.2,vegetative,0.6,0.32,0.14,59.9,1
2025-01-17 19:00:00,0.222,27.34,0.64,6.27,28.1,0.1,0.4,vegetative,0.3,0.28,0.12,17.4,0
2025-01-17 20:00:00,0.202,26.69,0.58,5.6,21.0,1.0,1.2,flowering,0.6,0.32,0.14,70.8,1
2025-01-17 21:00:00,0.245,21.68,0.68,6.24,16.7,0.5,1.8,vegetative,0.3,0.28,0.12,10.5,0
2025-01-17 22:00:00,0.177,15.73,0.69,6.34,23.3,0.3,1.7,maturity,0.6,0.32,0.14,85.6,1
2025-01-17 23:00:00,0.214,17.01,0.61,6.15,25.3,5.0,1.4,vegetative,0.3,0.28,0.12,19.7,0
2025-01-18 00:00:00,0.225,23.36,0.91,6.67,22.1,1.4,0.0,vegetative,0.3,0.28,0.12,16.6,0
2025-01-18 01:00:00,0.241,23.71,0.65,6.27,27.7,0.7,0.6,vegetative,0.6,0.32,0.14,47.7,0
2025-01-18 02:00:00,0.248,16.51,0.58,6.64,33.5,0.1,0.2,vegetative,0.3,0.28,0.12,9.5,0
2025-01-18 03:00:00,0.175,22.22,0.69,6.13,31.6,0.2,0.1,vegetative,0.3,0.28,0.12,31.5,1
2025-01-18 04:00:00,0.159,25.16,0.79,6.77,30.3,0.4,1.3,vegetative,0.3,0.28,0.12,36.4,1
2025-01-18 05:00:00,0.271,16.24,0.7,6.12,32.9,0.7,1.6,vegetative,0.6,0.32,0.14,29.3,0
2025-01-18 06:00:00,0.233,27.52,0.75,5.8,23.4,0.7,1.7,vegetative,0.6,0.32,0.14,52.0,0
2025-01-18 07:00:00,0.19,20.11,0.61,6.87,25.7,0.0,2.2,flowering,0.6,0.32,0.14,78.0,1
2025-01-18 08:00:00,0.282,28.29,0.85,6.24,31.1,2.9,0.9,vegetative,0.3,0.28,0.12,-0.6,0
2025-01-18 09:00:00,0.225,19.33,0.76,7.03,25.6,0.8,6.3,maturity,0.6,0.32,0.14,57.2,0
2025-01-18 10:00:00,0.267,16.87,0.8,6.67,25.9,0.0,0.7,vegetative,0.3,0.28,0.12,3.8,0
2025-01-18 11:00:00,0.223,19.71,0.74,6.74,37.3,1.2,2.1,vegetative,0.6,0.32,0.14,58.4,1
2025-01-18 12:00:00,0.302,21.52,0.78,6.81,28.5,0.1,0.1,flowering,0.3,0.28,0.12,-6.7,0
2025-01-18 13:00:00,0.29,20.06,0.61,6.53,36.8,1.3,0.2,vegetative,0.3,0.28,0.12,-3.1,0
2025-01-18 14:00:00,0.21,20.92,0.65,6.54,18.9,1.2,0.9,vegetative,0.6,0.32,0.14,66.0,1
2025-01-18 15:00:00,0.259,23.67,0.83,6.88,24.8,4.2,0.1,maturity,0.3,0.28,0.12,6.3,0
2025-01-18 16:00:00,0.246,21.14,0.86,6.53,30.0,0.4,0.1,vegetative,0.3,0.28,0.12,10.3,0
2025-01-18 17:00:00,0.275,21.67,0.59,6.28,28.5,0.2,0.2,vegetative,0.6,0.32,0.14,27.2,0
2025-01-18 18:00:00,0.181,13.45,0.72,6.68,17.7,0.1,1.5,vegetative,0.3,0.28,0.12,29.6,1
2025-01-18 19:00:00,0.247,23.96,0.66,5.87,26.9,0.1,2.6,vegetative,0.3,0.28,0.12,9.8,0
2025-01-18 20:00:00,0.262,21.55,0.63,6.9,40.4,1.7,0.4,vegetative,0.3,0.28,0.12,5.3,0
2025-01-18 21:00:00,0.15,30.05,0.73,6.9,29.2,1.3,3.7,vegetative,0.6,0.32,0.14,102.2,1
2025-01-18 22:00:00,0.173,17.3,0.81,6.86,31.0,3.7,1.7,vegetative,0.3,0.28,0.12,32.2,1
2025-01-18 23:00:00,0.138,12.96,0.75,6.85,24.8,0.4,0.3,vegetative,0.6,0.32,0.14,108.9,1
2025-01-19 00:00:00,0.209,25.09,0.67,6.47,29.2,1.6,0.9,vegetative,0.3,0.28,0.12,21.2,0
2025-01-19 01:00:00,0.249,23.73,0.75,6.47,27.9,0.1,4.0,flowering,0.3,0.28,0.12,9.4,0
